beer_id;count;ngram
9037;16;small offwhite head
9037;12;small white head
9037;12;belgian strong ale
9037;11;aroma sweet
9037;10;pours hazy orange
9120;10;white head
9122;13;white head
9170;29;white head
9170;11;small white head
9226;12;beige head
9226;11;light brown head
9226;11;aroma roasted malt
9353;40;white head
9353;25;small white head
9353;11;thin white head
9353;10;clear golden color
9353;10;pours clear golden
9371;10;clear golden color
9372;68;white head
9372;29;small white head
9372;21;clear golden colour
9372;21;golden white head
9372;19;500 ml bottle
9372;15;frothy white head
9372;15;pours clear golden
9372;13;clear pale golden
9372;13;clear golden color
9372;13;aroma malt
9372;12;color white head
9372;12;clear pale yellow
9372;12;white head
9372;12;aroma sweet
9372;12;colour white head
9373;10;white head
9374;37;white head
9374;21;small white head
9374;13;clear golden color
9374;10;white head
9374;10;pours clear golden
9445;10;india pale ale
9484;16;white head
9484;12;small white head
9560;27;white head
9566;10;small white head
9567;11;small white head
9582;22;white head
9582;11;small white head
9603;12;beige head
9603;12;roasted malt caramel
9603;10;aroma roasted malt
9603;10;aroma caramel
9604;57;white head
9604;21;small white head
9604;19;medium white head
9604;16;aroma malt
9604;14;clear pale golden
9604;13;pours clear golden
9604;12;frothy white head
9604;12;yellow white head
9604;11;clear pale yellow
9604;11;pours clear pale
9604;10;thin white head
9604;10;bottle pours clear
9604;10;pale golden color
9604;10;pale golden colour
9605;91;white head
9605;28;small white head
9605;19;thin white head
9605;18;pours clear golden
9605;18;white head
9605;18;clear golden colour
9605;17;clear golden color
9605;16;white head
9605;15;bottle pours clear
9605;15;medium white head
9605;15;pale yellow color
9605;14;color white head
9605;13;frothy white head
9605;13;clear pale yellow
9605;12;aroma malt
9725;15;white head
9736;22;white head
9797;65;white head
9797;16;frothy white head
9797;15;small white head
9797;11;fluffy white head
9797;11;pours pale yellow
9797;10;foamy white head
9797;10;pours clear yellow
9809;18;white head
9869;35;white head
9869;11;750 ml bottle
9882;51;white head
9882;28;small white head
9882;19;thin white head
9882;12;medium white head
9882;11;pours clear golden
9882;11;aroma malt
9882;10;color white head
9897;10;white head
9950;23;white head
9950;10;small white head
10007;13;white head
10077;37;white head
10077;15;speis und trank
10077;11;small white head
10077;10;ayingers speis und
10091;12;white head
10130;25;white head
10130;10;aroma banana
10131;12;white head
10166;10;white head
10223;13;beige head
10261;13;pours dark brown
10261;11;tan head
10316;24;white head
10316;13;small white head
10317;21;pours dark brown
10317;17;tan head
10317;14;light brown head
10317;13;bottle pours dark
10317;12;dark brown color
10317;12;aroma sweet
10317;12;beige head
10317;11;500 ml bottle
10317;10;light tan head
10419;11;tan head
10419;10;pours dark brown
10508;47;white head
10508;21;thin white head
10508;20;small white head
10508;16;pours pale yellow
10508;13;medium white head
10508;11;pale yellow colour
10508;11;foamy white head
10508;11;clear pale yellow
10525;42;white head
10525;23;small white head
10525;11;bottle pours hazy
10525;10;aroma wheat
10525;10;pours hazy yellow
10526;137;white head
10526;64;small white head
10526;35;thin white head
10526;29;pours hazy yellow
10526;29;bottle pours hazy
10526;26;white head
10526;25;coriander orange peel
10526;23;hazy pale yellow
10526;23;frothy white head
10526;21;fizzy white head
10526;20;aroma wheat
10526;19;aroma citrus
10526;18;foamy white head
10526;18;orange peel coriander
10526;18;color small white
10551;10;white head
10704;43;white head
10704;12;medium white head
10726;18;white head
10726;14;small white head
10732;26;white head
10732;13;pours clear golden
10732;11;bottle clear golden
10732;10;500 ml bottle
10733;110;white head
10733;32;creamy white head
10733;32;aroma wheat
10733;30;aroma banana
10733;26;big white head
10733;23;frothy white head
10733;23;500 ml bottle
10733;19;huge white head
10733;18;thick white head
10733;17;large white head
10733;17;aroma wheat banana
10733;17;fluffy white head
10733;17;pours cloudy orange
10733;16;hazy orange colour
10733;14;bottle pours hazy
10889;43;white head
10889;31;offwhite head
10889;24;tan head
10889;22;bottle pours hazy
10889;20;light tan head
10889;19;112 oz bottle
10889;19;beige head
10889;19;small white head
10889;16;belgian strong ale
10889;15;white head
10889;14;thin white head
10889;13;pours hazy amber
10889;12;hazy dark amber
10889;12;330 ml bottle
10889;12;aroma sweet
10947;14;white head
10948;18;white head
11009;19;white head
11009;11;small white head
11455;12;lax80x99ama axa0 boire
11455;10;small white head
11458;10;dieu du ciel
11459;19;dieu du ciel
11461;124;coffee dark chocolate
11461;117;tan head
11461;108;coffee roasted malt
11461;95;brown head
11461;77;light brown head
11461;76;roasted malt coffee
11461;73;aroma coffee
11461;64;pours pitch black
11461;62;chocolate roasted malt
11461;52;dieu du ciel
11461;49;dark tan head
11461;43;pours dark brown
11461;40;12 oz bottle
11461;40;aroma roasted malt
11461;40;bottle pours black
11470;13;aroma roasted malt
11470;10;dark brown color
11489;21;che siete venuti
11489;17;white head
11489;15;siete venuti faxa0
11493;48;white head
11493;18;che siete venuti
11493;13;small white head
11493;11;siete venuti faxa0
11493;10;tap che siete
11494;10;beige head
11501;15;white head
11501;13;thin white head
11501;10;small white head
11868;11;beige head
11869;30;white head
11869;16;small white head
11872;26;white head
11904;17;light brown head
11904;15;beige head
11904;14;pours dark brown
11904;12;dark brown color
11904;11;dark brown colour
11904;10;best croatian beer
11904;10;05 l bottle
11944;24;white head
11944;16;small white head
11944;11;thin white head
11946;29;white head
11946;17;small white head
11946;11;500 ml bottle
11948;11;white head
12037;25;white head
12037;16;small white head
12037;10;citrus citrus citrus
12039;14;dark brown color
12039;13;beige head
12039;12;tan head
12039;10;dark brown colour
12045;11;white head
12063;19;white head
12063;13;small white head
12225;15;white head
12280;11;aroma roasted malt
12280;11;beige head
12281;16;white head
12288;50;white head
12288;17;small white head
12288;11;frothy white head
12288;10;pours hazy golden
12288;10;medium white head
12290;10;tan head
12393;10;shitty shitty fagfag
12394;10;white head
12402;11;white head
12407;15;white head
12684;10;white head
12717;10;white head
12804;15;white head
12805;19;white head
12805;17;small white head
12806;24;white head
12806;10;small white head
12931;10;roasted malt coffee
12967;17;white head
12967;11;small white head
13029;10;white head
13101;19;white head
13101;11;small white head
13292;15;white head
13293;10;white head
13416;26;white head
13416;16;small white head
13452;12;offwhite head
13452;10;dark brown color
13465;21;small white head
13465;13;white head
13466;14;white head
13468;21;white head
13468;11;small white head
13530;75;white head
13530;39;small white head
13530;19;thin white head
13530;15;medium white head
13530;15;offwhite head
13530;12;color small white
13530;11;aroma sweet
13530;11;fluffy white head
13530;10;112 oz bottle
13558;139;white head
13558;90;granny smith apple
13558;48;aroma green apple
13558;46;small white head
13558;45;aroma apple
13558;40;bottle pours hazy
13558;38;green apple aroma
13558;38;tart green apple
13558;37;apple jolly rancher
13558;37;sour green apple
13558;37;12 oz bottle
13558;37;thin white head
13558;31;pours hazy golden
13558;26;fluffy white head
13558;25;white head
13577;29;pours dark brown
13577;27;tan head
13577;26;light brown head
13577;17;light tan head
13577;16;aroma roasted malt
13577;15;brown head
13577;15;beige head
13577;14;dark brown color
13577;14;roasted malt coffee
13577;13;roasted malt chocolate
13602;17;white head
13653;10;small white head
13670;12;white head
13705;19;white head
13705;12;small white head
13710;16;white head
13710;14;thin white head
13710;12;small white head
13711;18;white head
13711;16;small white head
13763;16;white head
13763;14;small white head
13783;15;white head
13815;130;pours dark brown
13815;81;tan head
13815;62;750 ml bottle
13815;53;dark brown color
13815;49;aroma dark fruit
13815;39;light tan head
13815;37;light brown head
13815;35;brown almost black
13815;34;dark brown almost
13815;31;bottle pours dark
13815;31;alcohol well hidden
13815;27;aroma dark
13815;25;beige head
13815;24;poured dark brown
13815;24;belgian strong ale
13816;27;white head
13816;14;small white head
13816;14;fin du monde
13816;11;la fin du
13890;12;small white head
13895;18;offwhite head
13895;14;white head
13896;20;white head
13932;15;white head
14064;10;white head
14105;12;white head
14519;10;white head
14552;48;white head
14552;17;small white head
14552;12;creamy white head
14734;34;white head
14870;21;white head
15002;23;white head
15121;36;white head
15121;35;dieu du ciel
15121;34;tan head
15121;31;beige head
15121;26;115 oz bottle
15121;24;dark fruit caramel
15121;23;bottle pours dark
15121;23;small white head
15121;22;sweet dark fruit
15121;21;aroma caramel
15121;21;aroma sweet
15121;21;pours dark brown
15121;21;light tan head
15121;20;aroma dark fruit
15121;20;341 ml bottle
15122;26;beige head
15122;24;offwhite head
15122;24;tan head
15122;23;aroma sweet
15122;23;caramel maple syrup
15122;22;dieu du ciel
15122;19;white head
15122;17;light tan head
15122;17;maple syrup caramel
15122;17;aroma caramel
15122;16;de sirop dax80x99arable
15122;15;maple syrup taste
15122;15;115 oz bottle
15122;14;malt maple syrup
15122;14;sweet maple syrup
15123;28;dieu du ciel
15123;13;creamy tan head
15123;12;light brown head
15123;11;brown head
15123;10;tap dieu du
15125;13;dieu du ciel
15125;10;white head
15138;53;white head
15138;31;offwhite head
15138;29;dieu du ciel
15138;22;beige head
15138;22;tan head
15138;19;pours dark amber
15138;18;small white head
15138;17;aroma caramel
15138;16;thin white head
15138;16;12 oz bottle
15138;16;341 ml bottle
15138;15;115 oz bottle
15138;15;small offwhite head
15138;14;aroma malt
15138;13;light tan head
15211;17;white head
15211;11;small white head
15438;14;white head
15537;14;white head
15537;10;small white head
15538;12;white head
15539;16;white head
15540;15;white head
15599;10;white head
15647;17;white head
15648;27;white head
15648;10;bottle pours clear
15648;10;pours clear golden
15747;18;white head
15747;11;small white head
15769;11;white head
15771;10;white head
16024;14;white head
16208;28;aroma roasted malt
16208;20;bottle dark brown
16208;18;pours dark brown
16208;18;dark brown color
16208;18;roasted malt coffee
16208;17;aroma roasted
16208;17;beige head
16208;17;dark brown colour
16208;16;light brown head
16208;11;dark brown almost
16254;19;white head
16341;16;white head
16341;14;small white head
16689;37;aroma dark fruit
16689;35;beige head
16689;34;pours dark brown
16689;33;dieu du ciel
16689;27;white head
16689;24;tan head
16689;22;dark fruit caramel
16689;21;dark fruit raisin
16689;19;offwhite head
16689;18;aroma dark
16689;17;sugar dark fruit
16689;17;medium full body
16689;16;caramel dark fruit
16689;16;thin white head
16689;16;dark fruit spice
16807;23;white head
16807;11;small white head
17068;11;white head
17267;13;white head
17267;10;small white head
17272;11;white head
17321;26;white head
17321;14;offwhite head
17334;31;white head
17334;11;thin white head
18018;12;tan head
18027;26;clou de girofle
18027;17;white head
18027;13;de clou de
18027;12;small white head
18027;10;aroma cinnamon clove
18042;14;white head
18126;12;white head
18126;11;offwhite head
18176;14;white head
18306;16;white head
18488;32;white head
18488;21;small white head
18488;11;pours clear golden
18488;10;color white head
18573;23;white head
18657;14;dark brown colour
